school_name,meal_date,score,summary,dish_count,dishes
臺北市大同區成淵高中,2026-03-31,4,本餐主食選用白飯，缺乏蛋白質與纖維，主菜部分多樣但烹飪手法不均，亮點為多道菜餚搭配蔬菜，提供綜合營養，如糖醋魚、雙色黃豆芽等；隱憂為部分菜餚如醬燒豬柳、味噌叉燒麵、金沙南瓜等鈉糖偏高，水餃為加工肉品，營養低；整體屬一般均衡但可改善的一餐，建議增加全穀主食、減少高鈉高糖食材。,11,"[""白飯"", ""古早味肉燥飯"", ""糖醋魚"", ""醬燒豬柳"", ""味噌叉燒麵"", ""季節時蔬"", ""金沙南瓜"", ""雙色黃豆芽"", ""麻婆豆腐"", ""水餃"", ""辣子雞丁""]"
臺北市大同區日新國小,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與水果齊全，但營養均衡度有待提升。亮點為有機芝麻飯提供全穀類纖維、羅宋湯蔬菜豐富且保留營養。隱憂為培根高麗含加工肉鈉高、有機油江菜營養較低、蜜棗李高糖且營養價值偏低，建議減少加工肉與高糖食物的攝入，增加新鮮蔬菜的選擇。整體屬一般的均衡餐次。,6,"[""有機油江菜"", ""咖哩豬"", ""有機芝麻飯"", ""培根高麗"", ""羅宋湯"", ""蜜棗李(進口)""]"
臺北市大同區明倫高中,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與副菜齊全，搭配均衡。亮點為清燙青菜福山萵苣保留纖維與礦物質、和風鮮菇湯清煮保留營養、胚芽飯清煮手法健康。隱憂為瓜仔肉與海鮮排加工度高，可能含有高鈉與添加物，建議減少加工食品的攝入。整體屬均衡偏健康的一餐。,6,"[""胚芽飯"", ""海鮮排"", ""鮮蔬甘藍"", ""和風鮮菇湯"", ""瓜仔肉"", ""青菜福山萵苣""]"
臺北市大同區民權國中,2026-03-31,4,本餐主食、主蛋白、蔬菜、湯品與副菜齊全，搭配較為均衡。亮點為麻油雞、打拋鴿蛋、鮮蔬燉煮與履歷油麥菜提供豐富蛋白質、纖維與礦物質，烹調方法多樣。隱憂為主食選用白飯，缺乏纖維與蛋白質；海鮮排加工程度高，可能含有高鈉與飽和脂肪；酸菜肉絲湯酸菜高鈉，需注意鈉的攝取量。整體屬偏健康的一餐，建議增加全穀主食的比例以提升纖維攝取。,7,"[""白飯"", ""履歷油麥菜"", ""海鮮排"", ""酸菜肉絲湯A"", ""麻油雞A"", ""打拋鴿蛋A"", ""鮮蔬燉煮""]"
臺北市大同區永樂國小,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與水果齊全，搭配尚稱均衡。亮點為有機芝麻飯提供全穀纖維、羅宋湯蔬菜豐富且保留營養。然而，副菜培根高麗選用加工肉，鈉含量偏高；有機油江菜營養價值較低；蜜棗李為高糖水果，營養價值偏低。整體屬一般均衡的一餐，建議減少加工肉與高糖食物的攝入。,6,"[""有機油江菜"", ""咖哩豬"", ""有機芝麻飯"", ""培根高麗"", ""羅宋湯"", ""蜜棗李(進口)""]"
臺北市大同區私立稻江高商,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品均衡搭配，主食胚芽飯保留糙米營養，雙色花椰與油菜提供豐富纖維與維生素。亮點為滑蛋豆腐補充蛋白質與纖維，玉米濃湯保留纖維與礦物質。隱憂為糖醋雞丁缺乏烹飪手法資訊，可能有高糖或高鈉的隱憂，但整體仍屬於均衡的一餐。,6,"[""胚芽飯"", ""玉米濃湯"", ""油菜"", ""糖醋雞丁"", ""滑蛋豆腐"", ""雙色花椰""]"
臺北市大同區蓬萊國小,2026-03-31,3,本餐主食、主菜、蔬菜、湯品與水果均有，但營養均衡度不佳。亮點為清燙油江菜保留纖維與礦物質，草莓提供新鮮水果纖維與維生素。然而，隱憂為主菜香酥太空炸雞腿高熱量且營養價值低，冬瓜貢丸湯中的貢丸加工程度高，義大利麵與芝麻包也使用了部分加工食材。整體屬熱量偏高、加工食材偏多的一餐，建議減少油炸食物與加工食品的攝入。,6,"[""有機油江菜"", ""香酥太空炸雞腿X1"", ""番茄肉醬義大利麵(小小太空人歡樂套餐)"", ""醇香芝麻包X1"", ""冬瓜貢丸湯"", ""草莓""]"
臺北市大同區蘭州國中,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與副菜搭配均衡。亮點為紅藜飯提供纖維與礦物質，蒜泥白肉搭配蔬菜營養豐富，青江菜清燙保留纖維與礦物質，薑絲鮮瓜湯清淡且營養豐富。隱憂為可樂餅屬高加工冷凍食品，營養價值低，建議替換為其他新鮮蔬菜或全穀類食品。整體屬均衡偏健康的一餐。,6,"[""紅藜飯"", ""田園時蔬(1"", ""蒜泥白肉"", ""薑絲鮮瓜湯"", ""可樂餅(1"", ""青江菜""]"
臺北市大同區重慶國中,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品均衡搭配，主食選用胚芽飯保留糙米營養。亮點為清燙萵苣保留纖維與礦物質、和風鮮菇湯清煮保留海鮮菇營養、鮮蔬甘藍提供優質纖維。然而，瓜仔肉與海鮮排的加工程度較高，可能導致鈉與加工物質的攝入量略高。整體屬於營養均衡且清淡的一餐，建議減少加工食品的選用以提升健康度。,6,"[""胚芽飯"", ""海鮮排"", ""鮮蔬甘藍"", ""和風鮮菇湯"", ""瓜仔肉"", ""產履福山萵苣""]"
臺北市大同區雙蓮國小,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與水果齊全，搭配尚稱均衡。亮點為有機芝麻飯提供全穀纖維、羅宋湯蔬菜豐富且保留營養。然而，副菜培根高麗選用加工肉，鈉含量偏高；有機油江菜營養價值較低；蜜棗李為高糖水果，營養價值偏低。整體屬一般均衡的一餐，建議減少加工肉與高糖食物的攝入。,6,"[""有機油江菜"", ""咖哩豬"", ""有機芝麻飯"", ""培根高麗"", ""羅宋湯"", ""蜜棗李(進口)""]"
臺北市大安區仁愛國中,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品多樣且豐富，均衡搭配多種食材。亮點包含小米飯提供全穀類纖維、匈牙利燉豆與匈牙利燉豬提供豐富營養、多種蔬菜保留纖維與礦物質。隱憂為部分菜餚如酸菜肉絲湯可能含高鈉，建議適量控制。整體屬均衡且營養豐富的一餐，多樣的食材搭配提供全面營養。,16,"[""履歷油麥菜"", ""結菜鮮蔬"", ""小白菜"", ""白米飯"", ""小米飯"", ""酸菜肉絲湯A"", ""匈牙利燉豬"", ""鮮菇雞柳"", ""芹香蘿蔔湯"", ""芝麻海帶根"", ""麻油雞A"", ""匈牙利燉豆(素)"", ""芝麻海帶(素)"", ""芹香蘿蔔湯(素)"", ""蔬菜豆腐煲(素)"", ""泰式打拋鴿蛋A""]"
臺北市大安區仁愛國小,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品多樣，糙米與胚芽有機飯提供豐富纖維與礦物質。亮點包含多種蔬菜搭配，蛋白質豐富且來源多樣，湯品清淡保留營養。隱憂為炸雞與部分肉類加工度較高，滷蛋與香菇肉燥可能高鈉，建議減少油炸與高鈉食材的攝入。整體屬均衡但可再精進的一餐。,16,"[""鮮蔬甘藍"", ""和風鮮菇湯"", ""結菜鮮蔬"", ""綠豆麥片湯"", ""有機白飯"", ""胚芽有機飯"", ""泰式打拋鴿蛋B"", ""滷蛋"", ""唐揚炸雞"", ""有機糙米飯"", ""海帶豆干"", ""香菇肉燥"", ""麻油雞A"", ""香噴噴肉燥"", ""蔬菜肉絲湯A"", ""有機油江菜""]"
臺北市大安區公館國小,2026-03-31,3,本餐主食、主菜、蔬菜與水果齊全，但營養均衡度尚可改善。亮點為有機油江菜清燙保留纖維與礦物質、百香果提供天然維生素與礦物質。然而，隱憂為炸土魠魚裹粉油炸熱量高、白饅頭營養價值偏低、台北鹹粥的油蔥酥鈉糖偏高，建議減少油炸與高糖食物的攝入，增加全穀與新鮮蔬菜的比例，整體屬一般的餐次。,6,"[""百香果"", ""有機油江菜"", ""台北鹹粥"", ""炸土魠魚"", ""粥"", ""白饅頭""]"
臺北市大安區古亭國小,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與水果齊全，搭配相當均衡。亮點為薏仁飯提供豐富纖維，韓式黃芽與有機油江菜補充植物纖維，小番茄富含維生素，堅果提供健康脂肪。隱憂為主菜麻油雞腿高脂且缺乏清晰烹飪手法，江菜有重金屬風險，湯品中的貢丸為加工成分。整體屬偏健康的一餐，建議改善主菜烹飪手法並選擇低重金屬蔬菜。,7,"[""小番茄"", ""麻油雞腿"", ""薏仁飯"", ""韓式黃芽"", ""白蘿蔔貢丸湯"", ""有機油江菜"", ""堅果""]"
臺北市大安區和平實驗國小,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品與水果齊全，搭配均衡。亮點為燕麥有機米飯提供全穀類纖維，蛋酥白菜與有機油江菜保留多種蔬菜營養，柴魚蘿蔔湯清淡解膩。隱憂為鳳梨咕咾肉使用高加工鳳梨罐頭，蜜棗高糖且營養價值偏低，建議減少加工食品與高糖水果的攝入。整體屬偏健康的一餐。,6,"[""蜜棗"", ""有機油江菜"", ""鳳梨咕咾肉"", ""燕麥有機米飯"", ""蛋酥白菜"", ""柴魚蘿蔔湯""]"
臺北市大安區和平高中,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與副菜齊全，搭配均衡。亮點為匈牙利燉豆與匈牙利燉豬提供豐富營養，芝麻海帶與芹香蘿蔔湯清淡解膩，蔬菜豆腐煲與鮮菇雞柳營養平衡，小白菜清燙保留纖維與礦物質。隱憂為主食選用白米飯，熱量來源單一，建議增加全穀類食物。整體屬均衡偏健康的一餐。,10,"[""小白菜"", ""白米飯"", ""匈牙利燉豬"", ""芝麻海帶"", ""鮮菇雞柳"", ""芹香蘿蔔湯"", ""匈牙利燉豆(素)"", ""芝麻海帶(素)"", ""芹香蘿蔔湯(素)"", ""蔬菜豆腐煲(素)""]"
臺北市大安區國立臺北教育大學附設實驗國小,2026-03-31,4,本餐主食、主蛋白、蔬菜、湯品與水果齊全，搭配均衡。亮點為匈牙利燉豬與鮮菇雞柳提供豐富蛋白質，芹香蘿蔔湯與藍莓提供優質纖維與抗氧化劑。隱憂為主食選用白米飯，纖維含量較低，有機油江菜營養成分較低。整體屬均衡偏健康的一餐，建議增加全穀類主食與多樣化蔬菜以提升營養均衡度。,6,"[""匈牙利燉豬"", ""鮮菇雞柳"", ""芹香蘿蔔湯"", ""有機油江菜"", ""有機白米飯"", ""藍莓""]"
臺北市大安區國立臺灣師範大學附屬高中,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與水果齊全，搭配較為均衡。亮點為雞肉飯與蚵白菜清燙保留蛋白質與纖維，十全養生湯藥膳搭配蔬菜營養豐富。然而，隱憂為炸豬排油炸吸油熱量高，綜合滷味加工食材營養不均衡，玉米炒蛋炒製油量略高，豆漿缺乏蛋白質搭配。整體屬一般均衡的一餐，建議減少油炸頻率，增加清淡烹調。,7,"[""玉米炒蛋"", ""綜合滷味"", ""十全養生湯"", ""炸豬排X1"", ""豆漿T"", ""雞肉飯"", ""蚵白菜(紅蘿""]"
臺北市大安區大安國中,2026-03-31,4,本餐主食、主蛋白、蔬菜、湯品與水果齊全，搭配均衡。亮點為紅藜飯提供纖維與礦物質，蒜泥白肉搭配蔬菜，青江菜清燙保留纖維與礦物質，薑絲鮮瓜湯清淡且營養豐富，履歷豆漿低熱量且營養豐富。隱憂為可樂餅高加工冷凍食品，營養價值低，建議減少加工食品的攝入。整體屬均衡偏健康的一餐。,7,"[""紅藜飯"", ""田園時蔬(1"", ""蒜泥白肉"", ""薑絲鮮瓜湯"", ""可樂餅(1"", ""青江菜"", ""履歷豆漿""]"
臺北市大安區大安國小,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與水果齊全，搭配均衡。亮點為佛跳牆多樣蔬菜搭配精瘦肉，營養豐富；有機油江菜清燙，纖維與礦物質保留度佳；味噌海芽湯清淡，營養豐富。隱憂為兩道副菜以高加工素料或高鈉滷味烹調，鈉與糖醬可能略偏高，建議減少醬汁分量。整體屬均衡偏健康的一餐，但需注意加工食品與高鈉食材的攝入。,8,"[""有機油江菜"", ""佛跳牆"", ""麥片飯"", ""素紅燒獅子頭(素)"", ""香香滷味"", ""香香滷味(素)"", ""味噌海芽湯"", ""優酪乳""]"
臺北市大安區大安高工,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品多樣，營養豐富。亮點為彩繪花椰、蒜香炒高麗菜、油菜、青江菜等蔬菜保留纖維與礦物質，玉米濃湯和玉米蛋花湯提供清淡蛋白質與纖維。然而，隱憂為主食以白米為主，缺乏全穀和纖維；滷蛋雙拼和紅燒肉的滷汁和重油糖可能導致鈉和糖偏高。整體屬於營養豐富但需注意主食選擇和調味手法的一餐。,12,"[""白飯"", ""糖醋雞"", ""香Q白飯"", ""彩繪花椰"", ""滷蛋雙拼"", ""玉米濃湯"", ""青江菜"", ""油菜"", ""焗醬燉雞"", ""紅燒肉"", ""蒜香炒高麗菜"", ""玉米蛋花湯""]"
臺北市大安區幸安國小,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與水果齊全，搭配均衡。亮點為糙米飯提供纖維與礦物質，李子補充水果纖維，味噌蔬菜湯清淡低鈉。隱憂為年糕加工度高，部分菜餚如白菜炒年糕、韓式年糕肉片可能碳水化合物偏高，建議適量控制年糕的攝入量。整體屬均衡偏健康的一餐。,10,"[""李子"", ""有機油江菜"", ""白菜炒年糕(素)"", ""韓式年糕肉片"", ""糙米飯(有機米)"", ""有機油江菜(素)"", ""海苔雙薯佐方干"", ""海苔雙薯佐方干(素)"", ""雙色蘿蔔烘蛋(素)"", ""味噌蔬菜湯""]"
臺北市大安區建安國小,2026-03-31,4,本餐主食、主蛋白、蔬菜、湯品與副菜齊全，搭配較為均衡。亮點為使用胚芽有機飯提供纖維與營養、雙色花椰菜富含纖維維生素、有機油江菜清燙保留礦物質、和風鮮菇湯清煮營養豐富。隱憂為部分菜餚如香噴噴肉燥、海鮮排加工度較高，玉米濃湯添加奶粉熱量偏高，建議減少加工食品與高熱量成分的使用。整體屬較為均衡的一餐，但仍需注意加工食品的選擇。,10,"[""海鮮排"", ""炒高麗菜"", ""胚芽有機飯"", ""糖醋雞丁"", ""滑蛋豆腐"", ""雙色花椰"", ""玉米濃湯1"", ""有機油江菜"", ""香噴噴肉燥"", ""和風鮮菇湯""]"
臺北市大安區懷生國中,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與副菜齊全，但營養均衡度略有不足。亮點為蚵白菜清燙保留海鮮與葉菜營養，十全養生湯藥膳搭配蔬菜，營養豐富且保留度佳。然而，主食白飯缺乏蛋白質與纖維，主菜筍燒豬肉與綜合滷味高油糖手法與加工食品降低健康度，副菜玉米炒蛋雖有蛋白質與纖維，但炒製油量略高。整體屬一般健康的一餐，建議增加全穀主食、減少高油糖手法與加工食品。,6,"[""白飯"", ""玉米炒蛋"", ""筍燒豬肉"", ""綜合滷味"", ""十全養生湯"", ""蚵白菜""]"
臺北市大安區新生國小,2026-03-31,3,本餐主食、主菜、蔬菜、湯品與附餐齊全，但營養均衡度有待提升。亮點為上海菜飯營養豐富、仙草西米露天然甜味且低GI、牛奶提供優質鈣質。隱憂為蜜汁翅小腿高糖高熱量，蔬菜選用營養較低的江菜，建議增加深色蔬菜的比例。整體屬一般的餐次，需注意控制高糖高熱量的食物攝入。,5,"[""牛奶"", ""有機油江菜"", ""蜜汁翅小腿"", ""上海菜飯"", ""仙草西米露""]"
臺北市大安區民族實驗國中,2026-03-31,4,本餐主食、主蛋白、蔬菜、湯品與副菜齊全，搭配相當均衡。亮點為清燙油麥菜保留纖維與礦物質、玉米蛋花湯清淡搭配優質蛋白與蔬菜、豆瓣鮮魚營養豐富。隱憂為主食選用白飯，缺乏蛋白質與纖維；洋蔥炒蛋雖蛋白質豐富，但炒製手法略高油；通心粉碳水化合物偏高。整體屬偏健康的一餐，建議增加全穀主食比例並減少高油烹調手法。,7,"[""白飯"", ""豆瓣鮮魚(非基改)"", ""玉米蛋花湯(非基改)"", ""(油麥菜)履歷"", ""洋蔥炒蛋"", ""(鄉村粉絲)"", ""素)總匯通心粉(非基改)""]"
臺北市大安區私立延平高中,2026-03-31,4,本餐主食、主蛋白、蔬菜、湯品與水果齊全，但主食夏威夷炒飯與白飯營養平衡度中等。亮點為燙青江菜、福山萵苣保留纖維與礦物質，玉米蛋花湯、綠豆麥片湯清淡煮法保留營養，葡萄與香蕉提供纖維與抗氧化劑。隱憂為部分菜餚如南瓜肉燥燒油腐、焗烤起司熱量偏高，綜合滷味滷汁鈉偏多，燒烤雞腿可能添加油鹽，建議減少高加工食材與油鹽使用。整體屬均衡但可再精進的一餐。,14,"[""香蕉"", ""白飯"", ""葡萄"", ""黑胡椒豬排"", ""夏威夷炒飯"", ""綜合滷味"", ""綠豆麥片湯"", ""福山萵苣"", ""青江菜"", ""蒜香炒高麗菜"", ""玉米蛋花湯"", ""燒烤雞腿"", ""南瓜肉燥燒油腐"", ""焗烤起司""]"
臺北市大安區私立復興國小,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與水果齊全，搭配均衡。亮點為有機芝麻飯提供全穀類纖維，番茄燉白菜慢燉保留營養，白玉滷海結與有機油江菜佐胡蘿蔔保留礦物質與纖維，芭樂提供新鮮水果纖維與維生素。隱憂為筍干燒肉與日式蒸蛋的營養降低，建議減少燒製手法的使用，增加清淡烹調。整體屬均衡偏健康的一餐。,8,"[""芭樂"", ""筍干燒肉"", ""有機芝麻飯"", ""日式蒸蛋"", ""番茄燉白菜"", ""白玉滷海結"", ""豬茸玉米湯"", ""有機油江菜佐胡蘿蔔""]"
臺北市大安區私立復興實驗高中,2026-03-31,3,本餐主食、主菜、蔬菜、湯品與水果類別均有涵蓋，但整體營養均衡度受限於部分高加工、高油、高鈉、高糖食物。亮點包含紅油擔擔乾麵、有機芝麻飯、番茄燉白菜、有機油江菜佐胡蘿蔔、豬茸玉米湯等，提供豐富纖維、營養與維生素。然而，隱憂在於部分食物如豬肉餡餅、QQ奶茶、酥炸洋蔥圈等，營養價值低且熱量高，另外如椰香咖哩雞、筍干燒肉等，高鈉與高脂的問題亦需注意。整體屬一般的餐次，建議減少高加工、高油、高鈉、高糖食物的攝入。,15,"[""芭樂"", ""筍干燒肉"", ""有機芝麻飯"", ""日式蒸蛋"", ""番茄燉白菜"", ""豬茸玉米湯"", ""有機油江菜佐胡蘿蔔"", ""椒麻魚塊"", ""椰香咖哩雞"", ""紅油擔擔乾麵"", ""豬肉餡餅"", ""QQ奶茶"", ""洋芋炒肉絲"", ""酥炸洋蔥圈"", ""楊桃""]"
臺北市大安區私立新民國小,2026-03-31,4,本餐主食、主蛋白、蔬菜、湯品與水果齊全，搭配均衡。亮點為清燙有機油江菜提供纖維與礦物質、和風鮮菇湯清煮保留營養、水果茂谷柑提供新鮮纖維與維生素。隱憂為瓜仔肉與滷蛋的醃漬與滷汁可能導致鈉偏高，建議減少醃漬與滷汁的使用。整體屬均衡偏健康的一餐。,7,"[""胚芽飯"", ""鮮蔬甘藍"", ""和風鮮菇湯"", ""瓜仔肉"", ""滷蛋"", ""有機油江菜"", ""水果茂谷柑""]"
臺北市大安區私立立人國中(小),2026-03-31,4,本餐主食、蔬菜、湯品與水果齊全，但主食選用加工肉水餃，熱量與鈉偏高。亮點為蘿蔔排骨湯營養保留度佳、腐皮鮮瓜低熱量且富含纖維、椪柑提供新鮮水果的維生素。隱憂為主食加工肉水餃的高熱量與高鈉，江菜營養較低，建議增加其他營養豐富的蔬菜選擇。整體屬一般均衡的一餐，需注意主食選擇與營養平衡。,5,"[""腐皮鮮瓜"", ""蘿蔔排骨湯"", ""椪柑"", ""有機油江菜"", ""手工水餃""]"
臺北市大安區金華國中,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品全面均衡，搭配豐富。亮點為多種蔬菜組合，營養豐富，主食紅藜飯提供纖維與礦物質，匈牙利燉豬與蒜泥豬五花慢燉保留營養，多道清燙蔬菜如小白菜、青江菜保留纖維與礦物質，湯品如芹香蘿蔔湯與薑絲鮮瓜湯清淡且營養豐富。隱憂為蒸蛋評分較低，可能是調味或烹調手法需改善。整體屬均衡且營養豐富的一餐。,11,"[""紅藜飯"", ""田園時蔬(1"", ""薑絲鮮瓜湯"", ""小白菜"", ""青江菜"", ""蒜泥豬五花"", ""匈牙利燉豬"", ""芝麻海帶"", ""鮮菇雞柳"", ""芹香蘿蔔湯"", ""蒸蛋(2""]"
臺北市大安區金華國小,2026-03-31,3,本餐主食、主菜、蔬菜、湯品與附餐齊全，但營養均衡度有待提升。亮點為上海菜飯營養豐富、仙草西米露天然甜味且低GI、牛奶提供優質鈣質。隱憂為蜜汁翅小腿高糖高熱量，蔬菜選用營養較低的江菜，建議增加深色蔬菜的比例。整體屬一般的餐次，需注意控制高糖高熱量的食物攝入。,5,"[""牛奶"", ""有機油江菜"", ""蜜汁翅小腿"", ""上海菜飯"", ""仙草西米露""]"
臺北市大安區銘傳國小,2026-03-31,3,本餐主食、主菜、蔬菜、湯品與水果齊全，但營養均衡度尚可改善。亮點包含高纖維豆類通心粉、科布沙拉的多樣蔬菜、馬鈴薯濃湯的高纖維蔬菜，以及李子的新鮮水果纖維。隱憂為水牛城豆包的高加工度、美式蒜香雞翅的烹飪手法不明、科布沙拉中的加工肉與火腿丁鈉偏高。整體屬一般的餐次，建議減少加工食物的使用，增加新鮮蔬菜的攝入，並注意調味料的使用量。,10,"[""李子"", ""有機油江菜"", ""水牛城豆包(素)"", ""美式蒜香雞翅"", ""茄汁通心粉(素)"", ""起司通心粉"", ""科布沙拉"", ""科布沙拉(素)"", ""馬鈴薯濃湯(素)"", ""馬鈴薯濃湯""]"
臺北市大安區龍安國小,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品均有多道選擇，營養豐富。亮點為兩道主食均選用全穀或糙米，纖維與礦物質豐富；副菜有多道蔬菜搭配蛋白質，南瓜豆腐蛋、海帶豆干、紅片花椰等均為優質選擇；湯品綠豆麥片湯與薑絲海芽湯清淡保留營養。隱憂為唐揚炸雞與壽喜燒的油炸與燒烤手法使油脂偏高，香菇肉燥可能高鈉。整體屬均衡且營養豐富的一餐，但建議減少油炸食物的攝入。,11,"[""壽喜燒"", ""紅片花椰"", ""薑絲海芽湯"", ""綠豆麥片湯"", ""唐揚炸雞"", ""有機糙米飯"", ""海帶豆干"", ""香菇肉燥"", ""有機油江菜"", ""五穀飯1"", ""南瓜豆腐蛋1""]"
臺北市大安區龍門國中,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與附餐齊全，搭配較為均衡。亮點為多樣的蔬菜選擇如油麥菜、青江菜等清燙保留纖維與礦物質，玉米蛋花湯清淡富含蛋白質與纖維，鮮乳與鮮奶提供天然鈣質。然而，隱憂為部分主菜如南瓜肉燥燒豆腐、醬燒豆包高油高鈉，部分副菜如京醬肉柳缺乏烹飪手法資訊。整體屬於較為均衡的一餐，但仍需要注意油與鈉的控制。,16,"[""白飯"", ""玉米蛋花湯(非基改)"", ""(油麥菜)履歷"", ""京醬肉柳"", ""青江菜"", ""醬燒豆包X1(非基改)"", ""素)總匯通心粉(非基改)"", ""鮮乳"", ""蒜香炒高麗菜"", ""玉米蛋花湯"", ""鮮奶"", ""炒高麗菜"", ""南瓜肉燥燒豆腐"", ""(大麥飯"", ""素)大麥飯"", ""蔬食焗醬燉雞""]"
臺北市文山區力行國小,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品均衡搭配，亮點為泰式干絲與素關東煮提供豐富的蔬菜與植物蛋白，黃瓜海結湯與黃瓜大骨湯清淡保留營養。然而，隱憂為泰式打拋豬使用高鈉的魚露，加工肉類出現在關東煮中，且有機油江菜營養相對較低。整體屬於均衡但仍有小缺憾的一餐，建議注意調味料的選擇與加工食品的攝入。,8,"[""有機油江菜"", ""泰式干絲(素)"", ""泰式打拋豬"", ""胚芽飯(有機白米)"", ""素關東煮(素)"", ""關東煮"", ""黃瓜海結湯(素)"", ""黃瓜大骨湯""]"
臺北市文山區北政國中,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與副菜齊全，搭配均衡。亮點為紅藜飯提供纖維與礦物質，田園時蔬與青江菜清燙保留營養，薑絲鮮瓜湯清淡且富含水分與纖維。隱憂為紅燒魚使用重油糖，鈉、糖、油可能偏高，建議減少紅燒醬汁分量。整體屬均衡偏健康的一餐。,6,"[""紅燒魚"", ""紅藜飯"", ""田園時蔬(1"", ""蒜泥白肉"", ""薑絲鮮瓜湯"", ""青江菜""]"
臺北市文山區博嘉實驗國小,2026-03-31,3,本餐主食、主菜、蔬菜、湯品與水果齊全，但營養均衡度尚可改善。亮點為校園食品鮮奶提供優質乳製品與鈣質，義大利肉醬麵搭配蔬菜豐富。隱憂為鹹酥雞缺乏蔬菜纖維，炒有機油江菜非優質蔬菜，義大利肉醬麵與玉米濃湯的肉醬、起司、加工火腿與玉米醬罐頭可能導致鈉與糖偏高。整體屬一般均衡的一餐，建議增加新鮮蔬菜的比例並減少高鈉、高糖的加工食品。,5,"[""鹹酥雞"", ""焗烤義大利肉醬麵"", ""玉米濃湯"", ""炒有機油江菜"", ""校園食品鮮奶""]"
臺北市文山區國立政治大學附屬高中,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與副菜齊全，搭配均衡。亮點為紅藜飯提供全谷物纖維，多種蔬菜組合如田園時蔬、青江菜等保留營養，薑絲鮮瓜湯清淡且低熱量。隱憂為紅燒魚與家常豆腐使用重油糖與加工素肉，可能導致鈉、糖、油偏高；蒜泥白肉與香滷蘭花干則需注意油與鹽的控制。整體屬均衡偏健康的一餐，建議減少高油高糖料理的頻率。,11,"[""家常豆腐(素1)"", ""紅燒魚"", ""紅藜飯"", ""紅藜飯(素)"", ""田園時蔬(1"", ""田園時蔬(素1)"", ""蒜泥白肉"", ""薑絲鮮瓜湯(素)"", ""香滷蘭花干(素1)"", ""薑絲鮮瓜湯"", ""青江菜""]"
臺北市文山區國立政治大學附設實驗國小,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與副菜均衡。亮點為有機油江菜清燙保留纖維與礦物質、十全養生湯藥膳搭配蔬菜營養豐富、玉米炒蛋補充蛋白質與纖維。隱憂為炸豬排油炸導致熱量高，玉米炒蛋炒製油量略高，建議減少油炸頻率與控制油量。整體屬偏健康的一餐。,5,"[""玉米炒蛋"", ""十全養生湯"", ""炸豬排X1"", ""雞肉有機飯"", ""有機油江菜(紅蘿""]"
臺北市文山區實踐國中,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與副菜齊全，搭配相當均衡。亮點為清燙油麥菜保留纖維與礦物質，玉米蛋花湯清淡搭配優質蛋白與蔬菜，副菜選擇多樣，包含低加工豆製品與蔬菜豐富的選項。隱憂為主食選用白飯，缺乏蛋白質與纖維，京醬肉柳缺乏烹飪手法資訊，通心粉碳水化合物偏高。整體屬於偏健康的一餐，建議改善主食選擇以增加纖維與蛋白質含量。,7,"[""白飯"", ""玉米蛋花湯(非基改)"", ""(油麥菜)履歷"", ""京醬肉柳"", ""蘿蔔油腐(非基改)"", ""(鄉村粉絲)"", ""素)總匯通心粉(非基改)""]"
臺北市文山區實踐國小,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品均衡搭配，亮點為泰式干絲與素關東煮提供豐富的蔬菜與植物蛋白，黃瓜海結湯與黃瓜大骨湯清淡保留營養。然而，隱憂為泰式打拋豬使用高鈉的魚露，加工肉類出現在關東煮中，且有機油江菜營養相對較低。整體屬於均衡但仍有小缺憾的一餐，建議注意調味料的選擇與加工食品的攝入。,8,"[""有機油江菜"", ""泰式干絲(素)"", ""泰式打拋豬"", ""胚芽飯(有機白米)"", ""素關東煮(素)"", ""關東煮"", ""黃瓜海結湯(素)"", ""黃瓜大骨湯""]"
